person_id,trip_id,age,female,distance,travel_mode
170140,78499,51,0,5.443,drive
170141,78500,54,1,5.443,drive
170141,78501,54,1,4.627,drive
170141,78502,54,1,1.5,drive
170141,78503,54,1,5.443,drive
170141,78504,54,1,5.443,drive
170143,78505,15,1,5.443,drive
170143,78506,15,1,4.627,drive
170143,78507,15,1,1.5,drive
170143,78508,15,1,5.443,drive
170143,78509,15,1,5.443,drive
170150,78510,42,1,4.88,drive
170150,78511,42,1,4.88,drive
170151,78512,14,1,4.88,drive
170151,78513,14,1,4.88,drive
170152,78514,10,1,4.88,drive
170152,78515,10,1,4.88,drive
170160,78516,23,1,17.641,pt
170172,78517,25,0,0.51,drive
170172,78518,25,0,2.465,drive
170172,78519,25,0,5.716,drive
170172,78520,25,0,5.716,drive
170180,78521,54,1,1.94,drive
170180,78522,54,1,1.721,drive
170180,78523,54,1,1.785,drive
170180,78524,54,1,1.785,drive
170181,78525,58,0,1.94,drive
170181,78526,58,0,1.721,drive
170181,78527,58,0,1.785,drive
170181,78528,58,0,1.785,drive
170190,78529,42,1,4.761,drive
170190,78530,42,1,4.761,drive
170191,78531,37,0,4.457,cycle
170191,78532,37,0,4.457,cycle
170191,78533,37,0,4.761,drive
170191,78534,37,0,4.761,drive
170200,78535,75,0,6.302,drive
170200,78536,75,0,9.515,drive
170210,78537,31,0,12.255,pt
170210,78538,31,0,1.462,walk
170210,78539,31,0,0.814,walk
170210,78540,31,0,12.269,pt
170211,78541,26,1,12.255,pt
170211,78542,26,1,1.462,walk
170211,78543,26,1,0.814,walk
170211,78544,26,1,12.269,pt
170220,78545,65,1,5.596,pt
170220,78546,65,1,5.596,pt
170230,78547,39,1,5.412,drive
170230,78548,39,1,5.412,drive
170230,78549,39,1,9.04,drive
170230,78550,39,1,9.04,drive
170231,78551,50,0,5.412,drive
170231,78552,50,0,5.412,drive
170231,78553,50,0,9.04,drive
170231,78554,50,0,9.04,drive
170232,78555,16,0,9.231,pt
170232,78556,16,0,9.231,pt
170232,78557,16,0,9.04,drive
170232,78558,16,0,9.04,drive
170233,78559,14,0,9.04,drive
170233,78560,14,0,9.04,drive
170234,78561,9,1,5.412,drive
170234,78562,9,1,5.412,drive
170234,78563,9,1,9.04,drive
170234,78564,9,1,9.04,drive
170240,78565,76,1,3.771,drive
170240,78566,76,1,3.771,drive
170240,78567,76,1,5.3,drive
170240,78568,76,1,1.681,drive
170240,78569,76,1,1.681,drive
170240,78570,76,1,5.3,drive
170250,78571,44,1,4.681,drive
170250,78572,44,1,4.681,drive
170250,78573,44,1,1.106,drive
170250,78574,44,1,1.106,drive
170251,78575,32,1,1.106,drive
170251,78576,32,1,1.106,drive
170260,78577,26,1,9.302,pt
170260,78578,26,1,9.302,pt
170261,78579,23,1,2.868,walk
170261,78580,23,1,2.916,walk
170263,78581,48,0,1.559,cycle
170263,78582,48,0,1.559,cycle
170270,78583,75,0,1.197,drive
170270,78584,75,0,0.822,pt
170270,78585,75,0,1.596,pt
170280,78586,75,1,0.751,walk
170291,78587,34,1,11.389,pt
170291,78588,34,1,10.547,pt
170300,78589,29,0,25.162,drive
170300,78590,29,0,25.162,drive
170301,78591,25,1,1.706,drive
170301,78592,25,1,1.706,drive
170301,78593,25,1,1.706,drive
170301,78594,25,1,1.706,drive
170301,78595,25,1,1.706,drive
170301,78596,25,1,1.706,drive
170302,78597,7,0,1.706,drive
170302,78598,7,0,1.706,drive
170311,78599,28,0,14.347,pt
170311,78600,28,0,14.347,pt
170320,78601,30,0,5.97,pt
170330,78602,51,0,0.968,drive
170330,78603,51,0,0.968,drive
170340,78604,65,1,0.961,pt
170340,78605,65,1,1.139,pt
170350,78606,38,0,0.326,walk
170351,78607,34,1,7.6,drive
170352,78608,6,0,0.524,walk
170360,78609,57,0,3.296,drive
170360,78610,57,0,3.296,drive
170361,78611,23,0,5.144,pt
170361,78612,23,0,3.638,pt
170361,78613,23,0,1.949,pt
170370,78614,31,0,2.228,pt
170370,78615,31,0,2.228,pt
170380,78616,30,1,3.366,pt
170380,78617,30,1,2.483,pt
170380,78618,30,1,2.258,pt
170380,78619,30,1,2.366,pt
170380,78620,30,1,2.356,pt
170380,78621,30,1,3.366,pt
170381,78622,38,0,1.161,walk
170381,78623,38,0,1.241,walk
170381,78624,38,0,1.241,walk
170381,78625,38,0,1.161,walk
170382,78626,11,0,0.886,walk
170382,78627,11,0,0.886,walk
170383,78628,8,1,3.366,pt
170383,78629,8,1,3.366,pt
170384,78630,6,1,3.366,pt
170384,78631,6,1,3.366,pt
170391,78632,60,0,10.614,drive
170391,78633,60,0,10.614,drive
170400,78634,65,1,7.148,drive
170410,78635,33,1,0.368,walk
170410,78636,33,1,10.27,pt
170411,78637,40,0,1.106,walk
170411,78638,40,0,0.74,walk
170420,78639,34,1,0.743,drive
170420,78640,34,1,6.068,drive
170420,78641,34,1,6.399,drive
170421,78642,37,0,5.9,drive
170421,78643,37,0,5.9,drive
170421,78644,37,0,0.743,drive
170421,78645,37,0,6.068,drive
170421,78646,37,0,6.399,drive
170422,78647,43,0,5.9,drive
170422,78648,43,0,5.9,drive
170430,78649,45,0,5.089,drive
170430,78650,45,0,2.506,drive
170430,78651,45,0,2.506,drive
170430,78652,45,0,5.089,drive
170440,78653,35,0,3.19,pt
170440,78654,35,0,3.19,pt
170450,78655,56,1,0.818,drive
170450,78656,56,1,3.65,drive
170460,78657,37,0,2.363,pt
170460,78658,37,0,6.124,drive
170470,78659,93,1,1.907,drive
170470,78660,93,1,1.907,drive
170480,78661,52,1,6.948,pt
170480,78662,52,1,6.948,pt
170481,78663,28,0,9.724,drive
170481,78664,28,0,9.724,drive
170490,78665,61,1,2.683,drive
170490,78666,61,1,3.588,drive
170490,78667,61,1,6.239,drive
170491,78668,23,0,3.899,pt
170491,78669,23,0,3.897,pt
170491,78670,23,0,5.614,pt
170491,78671,23,0,5.614,pt
170501,78672,35,0,10.647,drive
170501,78673,35,0,10.647,drive
170510,78674,83,0,0.746,walk
170520,78675,43,0,9.786,drive
170520,78676,43,0,9.786,drive
170530,78677,39,1,0.512,walk
170530,78678,39,1,0.512,walk
170531,78679,44,0,4.736,drive
170531,78680,44,0,4.736,drive
170533,78681,10,0,0.512,walk
170533,78682,10,0,0.512,walk
170540,78683,70,1,6.69,drive
170540,78684,70,1,1.515,drive
170540,78685,70,1,5.682,drive
170541,78686,72,0,2.996,pt
170541,78687,72,0,2.996,pt
170550,78688,71,0,1.654,pt
170550,78689,71,0,1.654,drive
170560,78690,30,1,13.998,pt
170560,78691,30,1,13.998,pt
170561,78692,8,0,2.648,pt
170561,78693,8,0,2.648,pt
170562,78694,6,1,2.648,pt
170562,78695,6,1,2.648,pt
170570,78696,55,1,0.508,walk
170570,78697,55,1,0.571,walk
170570,78698,55,1,0.31,walk
170580,78699,22,1,3.848,pt
170580,78700,22,1,3.848,walk
170581,78701,31,0,3.848,pt
170581,78702,31,0,3.848,walk
170581,78703,31,0,1.801,walk
170581,78704,31,0,1.801,walk
170590,78705,29,1,3.073,pt
170590,78706,29,1,2.92,drive
170590,78707,29,1,4.87,drive
170600,78708,62,1,5.325,pt
170600,78709,62,1,0.935,walk
170600,78710,62,1,6.001,pt
170601,78711,59,0,3.854,drive
170601,78712,59,0,3.854,drive
170610,78713,26,1,1.942,pt
170621,78714,56,0,14.376,drive
170630,78715,48,1,9.309,drive
170640,78716,62,0,6.916,drive
170640,78717,62,0,6.916,drive
170641,78718,33,0,7.957,pt
170641,78719,33,0,1.072,walk
170641,78720,33,0,1.127,walk
170641,78721,33,0,6.916,pt
170643,78722,55,1,6.916,drive
170643,78723,55,1,6.916,pt
170650,78724,43,0,16.484,pt
170651,78725,39,1,1.273,drive
170651,78726,39,1,1.273,drive
170651,78727,39,1,1.617,drive
170651,78728,39,1,1.617,drive
170651,78729,39,1,1.273,drive
170651,78730,39,1,1.273,drive
170652,78731,6,0,1.344,drive
170652,78732,6,0,1.344,drive
170660,78733,60,0,9.99,drive
170660,78734,60,0,9.99,drive
170670,78735,79,0,24.066,pt
170670,78736,79,0,1.597,walk
170670,78737,79,0,22.645,pt
170680,78738,56,0,8.149,drive
170680,78739,56,0,5.762,drive
170680,78740,56,0,5.762,drive
170680,78741,56,0,8.149,drive
170680,78742,56,0,8.149,drive
170681,78743,46,1,5.762,drive
170681,78744,46,1,5.762,drive
170682,78745,14,1,8.149,drive
170682,78746,14,1,8.149,drive
170682,78747,14,1,8.149,drive
170682,78748,14,1,8.149,drive
170683,78749,13,1,8.149,drive
170683,78750,13,1,8.149,drive
170691,78751,46,0,3.003,drive
170691,78752,46,0,3.003,drive
170700,78753,47,0,15.145,pt
170700,78754,47,0,15.145,pt
170701,78755,19,1,7.692,pt
170701,78756,19,1,7.692,walk
170702,78757,42,1,0.538,walk
170702,78758,42,1,0.538,walk
170702,78759,42,1,0.538,walk
170705,78760,7,1,0.538,walk
170710,78761,50,0,2.658,drive
170710,78762,50,0,2.658,drive
170710,78763,50,0,3.909,drive
170710,78764,50,0,3.909,drive
170710,78765,50,0,2.852,drive
170710,78766,50,0,2.852,drive
170710,78767,50,0,2.852,drive
170710,78768,50,0,2.852,drive
170711,78769,48,1,2.261,drive
170711,78770,48,1,2.261,drive
170712,78771,16,1,2.658,drive
170712,78772,16,1,2.658,walk
170712,78773,16,1,2.852,drive
170712,78774,16,1,2.852,drive
170713,78775,14,0,0.746,walk
170713,78776,14,0,0.746,walk
170713,78777,14,0,2.852,drive
170713,78778,14,0,2.852,drive
170714,78779,12,0,0.746,walk
170714,78780,12,0,0.746,walk
170714,78781,12,0,2.852,drive
170714,78782,12,0,2.852,drive
170720,78783,30,0,17.056,pt
170720,78784,30,0,17.056,pt
170721,78785,34,1,2.251,drive
170721,78786,34,1,2.251,drive
170721,78787,34,1,2.251,drive
170721,78788,34,1,2.251,drive
170731,78789,33,1,16.671,pt
170731,78790,33,1,16.671,pt
170740,78791,41,1,2.986,drive
170740,78792,41,1,2.986,drive
170740,78793,41,1,2.986,drive
170740,78794,41,1,1.152,drive
170740,78795,41,1,4.02,drive
170741,78796,43,0,14.641,drive
170741,78797,43,0,14.641,drive
170743,78798,10,1,2.986,drive
170743,78799,10,1,1.152,drive
170743,78800,10,1,4.02,drive
170750,78801,80,1,1.904,drive
170750,78802,80,1,1.904,drive
170760,78803,25,0,17.576,drive
170760,78804,25,0,17.576,drive
170761,78805,28,1,1.058,drive
170761,78806,28,1,1.216,drive
170761,78807,28,1,1.567,drive
170762,78808,50,0,17.576,drive
170762,78809,50,0,17.576,drive
170763,78810,50,1,3.523,drive
170763,78811,50,1,3.523,drive
170770,78812,51,0,5.636,pt
170770,78813,51,0,5.636,pt
170780,78814,50,0,1.077,walk
170780,78815,50,0,0.351,walk
170780,78816,50,0,1.138,walk
170790,78817,42,1,1.721,drive
170790,78818,42,1,1.721,drive
170790,78819,42,1,6.648,drive
170790,78820,42,1,6.648,drive
170790,78821,42,1,1.721,drive
170790,78822,42,1,1.721,drive
170790,78823,42,1,6.648,drive
170790,78824,42,1,6.648,drive
170791,78825,44,0,1.486,drive
170791,78826,44,0,1.486,drive
170791,78827,44,0,1.486,drive
170791,78828,44,0,1.486,drive
170792,78829,15,0,1.408,walk
170792,78830,15,0,1.408,walk
170792,78831,15,0,6.648,drive
170792,78832,15,0,6.648,drive
170793,78833,12,0,1.408,walk
170793,78834,12,0,1.408,walk
170793,78835,12,0,1.721,drive
170793,78836,12,0,1.721,drive
170793,78837,12,0,6.648,drive
170793,78838,12,0,6.648,drive
170800,78839,54,0,0.675,drive
170800,78840,54,0,0.675,drive
170801,78841,43,1,0.675,drive
170801,78842,43,1,0.675,drive
170801,78843,43,1,2.392,drive
170801,78844,43,1,2.392,drive
170802,78845,23,1,0.729,walk
170802,78846,23,1,0.729,walk
170810,78847,51,0,3.209,pt
170810,78848,51,0,3.209,pt
170811,78849,46,1,3.209,pt
170811,78850,46,1,3.209,pt
170812,78851,21,0,1.681,pt
170812,78852,21,0,1.681,pt
170820,78853,44,1,1.345,walk
170820,78854,44,1,2.211,drive
170820,78855,44,1,3.255,drive
170821,78856,44,0,3.255,drive
170821,78857,44,0,3.291,drive
170821,78858,44,0,1.501,drive
170821,78859,44,0,2.211,drive
170821,78860,44,0,3.291,drive
170821,78861,44,0,1.472,drive
170825,78862,7,1,3.255,drive
170825,78863,7,1,3.255,drive
170830,78864,32,1,2.579,pt
170830,78865,32,1,3.508,pt
170830,78866,32,1,9.242,pt
170830,78867,32,1,7.626,pt
170840,78868,52,1,0.288,walk
170850,78869,67,1,22.338,pt
170850,78870,67,1,13.382,pt
170860,78871,41,1,0.433,drive
170860,78872,41,1,0.433,drive
170870,78873,24,0,0.595,walk
170870,78874,24,0,0.595,walk
170870,78875,24,0,0.595,walk
170870,78876,24,0,0.595,walk
170880,78877,26,1,2.544,pt
170880,78878,26,1,8.572,pt
170880,78879,26,1,10.176,pt
170890,78880,56,1,0.689,walk
170890,78881,56,1,0.689,walk
170892,78882,22,0,23.367,pt
170892,78883,22,0,23.367,pt
170893,78884,21,0,6.515,drive
170900,78885,23,1,10.756,pt
170900,78886,23,1,10.756,pt
170901,78887,25,0,6.834,drive
170901,78888,25,0,6.834,drive
170902,78889,25,1,7.211,pt
170902,78890,25,1,7.211,pt
170903,78891,53,1,1.982,drive
170903,78892,53,1,1.982,drive
170904,78893,55,0,8.585,pt
170904,78894,55,0,8.585,pt
170910,78895,39,0,2.118,cycle
170910,78896,39,0,1.95,cycle
170920,78897,27,0,8.941,pt
170930,78898,40,0,7.006,drive
170930,78899,40,0,7.909,drive
170930,78900,40,0,7.118,drive
170940,78901,70,1,4.032,drive
170940,78902,70,1,1.84,drive
170940,78903,70,1,4.11,drive
170940,78904,70,1,1.84,drive
170950,78905,39,0,1.745,drive
170950,78906,39,0,1.745,drive
170950,78907,39,0,2.929,drive
170950,78908,39,0,2.844,drive
170950,78909,39,0,1.852,drive
170950,78910,39,0,0.662,walk
170950,78911,39,0,0.662,walk
170952,78912,7,0,1.745,drive
170952,78913,7,0,1.745,drive
170953,78914,5,0,1.745,drive
170953,78915,5,0,1.745,drive
170960,78916,33,1,1.289,pt
170960,78917,33,1,1.289,pt
170961,78918,38,0,2.0,cycle
170961,78919,38,0,2.0,cycle
170962,78920,13,0,1.27,pt
170962,78921,13,0,1.27,pt
170963,78922,9,0,1.289,pt
170963,78923,9,0,1.289,pt
170964,78924,6,0,1.289,pt
170964,78925,6,0,1.289,pt
170971,78926,21,1,7.724,pt
170971,78927,21,1,7.724,pt
170980,78928,78,1,5.128,pt
170980,78929,78,1,5.128,pt
170990,78930,52,1,1.272,walk
170990,78931,52,1,1.272,walk
171000,78932,59,0,1.577,walk
171000,78933,59,0,1.577,walk
171000,78934,59,0,3.567,drive
171000,78935,59,0,3.567,drive
171011,78936,50,1,2.071,drive
171011,78937,50,1,2.071,drive
171012,78938,24,1,2.071,drive
171012,78939,24,1,2.071,drive
171020,78940,34,0,18.19,pt
171020,78941,34,0,18.19,pt
171031,78942,40,1,7.096,drive
171031,78943,40,1,7.096,drive
171040,78944,41,1,1.89,drive
171040,78945,41,1,2.015,drive
171040,78946,41,1,1.351,pt
171040,78947,41,1,2.595,drive
171041,78948,18,1,1.89,drive
171041,78949,18,1,2.015,drive
171041,78950,18,1,1.583,drive
171050,78951,53,0,2.146,drive
171051,78952,50,1,2.146,drive
171052,78953,23,0,3.042,drive
171052,78954,23,0,3.042,drive
171052,78955,23,0,2.189,drive
171061,78956,65,0,3.804,pt
171061,78957,65,0,2.434,drive
171061,78958,65,0,2.434,drive
171061,78959,65,0,3.804,pt
171070,78960,30,1,0.659,drive
171080,78961,21,0,4.834,drive
171080,78962,21,0,4.834,drive
171090,78963,26,1,1.291,drive
171090,78964,26,1,1.687,drive
171100,78965,40,1,4.261,drive
171100,78966,40,1,4.261,drive
171101,78967,43,0,4.261,drive
171101,78968,43,0,4.261,drive
171102,78969,13,0,4.261,drive
171102,78970,13,0,4.261,drive
171103,78971,16,1,4.261,drive
171103,78972,16,1,4.261,drive
171103,78973,16,1,2.385,pt
171103,78974,16,1,2.385,pt
171110,78975,23,1,33.628,drive
171111,78976,62,1,0.669,walk
171111,78977,62,1,0.669,walk
171112,78978,24,0,3.743,drive
171112,78979,24,0,3.743,drive
171121,78980,69,0,1.028,walk
171130,78981,67,0,1.92,pt
171130,78982,67,0,1.6,pt
171140,78983,51,1,4.662,pt
171140,78984,51,1,4.662,pt
171141,78985,27,1,0.609,walk
171141,78986,27,1,0.609,walk
171150,78987,76,1,1.405,pt
171150,78988,76,1,1.365,pt
171160,78989,45,1,0.91,drive
171161,78990,45,0,7.759,drive
171161,78991,45,0,7.759,drive
171170,78992,32,1,4.017,drive
171170,78993,32,1,17.074,drive
171171,78994,28,0,4.017,drive
171180,78995,42,1,3.474,drive
171180,78996,42,1,3.035,drive
171181,78997,12,0,2.684,drive
171181,78998,12,0,2.684,drive
171182,78999,7,1,2.684,drive
171182,79000,7,1,2.684,drive
171190,79001,66,0,2.251,walk
171190,79002,66,0,2.251,walk
171200,79003,19,1,0.498,drive
171213,79004,37,0,4.062,drive
171213,79005,37,0,4.062,drive
171220,79006,75,0,4.528,drive
171220,79007,75,0,4.528,drive
171230,79008,39,0,4.082,drive
171230,79009,39,0,8.529,drive
171230,79010,39,0,11.104,drive
171231,79011,35,1,4.082,drive
171231,79012,35,1,8.529,drive
171231,79013,35,1,11.104,drive
171232,79014,8,0,4.082,drive
171232,79015,8,0,8.529,drive
171232,79016,8,0,11.104,drive
171240,79017,33,1,7.995,drive
171240,79018,33,1,2.841,drive
171241,79019,36,0,2.638,drive
171241,79020,36,0,2.638,drive
171250,79021,35,1,6.257,pt
171250,79022,35,1,6.257,pt
171250,79023,35,1,12.303,pt
171250,79024,35,1,12.303,pt
171261,79025,62,1,0.66,drive
171270,79026,60,1,0.757,walk
171270,79027,60,1,0.562,walk
171282,79028,19,1,2.828,pt
171282,79029,19,1,2.828,pt
171290,79030,42,0,2.574,drive
171290,79031,42,0,2.029,drive
171290,79032,42,0,1.922,drive
171290,79033,42,0,2.697,drive
171291,79034,11,0,1.756,drive
171291,79035,11,0,1.756,drive
171292,79036,14,1,1.756,drive
171292,79037,14,1,1.756,drive
171294,79038,40,1,1.676,drive
171294,79039,40,1,1.676,drive
171300,79040,81,1,0.906,pt
171300,79041,81,1,0.919,pt
171310,79042,33,0,8.484,pt
171310,79043,33,0,6.321,pt
171310,79044,33,0,7.712,pt
171310,79045,33,0,10.096,pt
171311,79046,26,1,2.732,walk
171311,79047,26,1,7.712,pt
171311,79048,26,1,10.096,pt
171320,79049,23,1,0.81,walk
171320,79050,23,1,0.31,walk
171321,79051,25,0,11.73,drive
171321,79052,25,0,11.73,drive
171323,79053,65,1,1.173,pt
171323,79054,65,1,1.173,pt
171330,79055,32,1,1.414,pt
171330,79056,32,1,1.414,pt
171330,79057,32,1,1.414,pt
171330,79058,32,1,1.414,pt
171331,79059,28,0,16.24,pt
171331,79060,28,0,16.24,pt
171340,79061,40,0,2.271,drive
171340,79062,40,0,2.271,drive
171350,79063,32,1,1.224,drive
171350,79064,32,1,1.224,drive
171350,79065,32,1,1.224,drive
171350,79066,32,1,1.224,drive
171351,79067,35,0,10.598,drive
171351,79068,35,0,10.598,drive
171352,79069,6,1,1.224,drive
171352,79070,6,1,1.224,drive
171360,79071,30,1,0.779,pt
171361,79072,12,0,0.591,walk
171370,79073,65,0,0.953,pt
171370,79074,65,0,0.993,drive
171370,79075,65,0,0.993,drive
171371,79076,64,1,13.231,pt
171371,79077,64,1,13.231,pt
171371,79078,64,1,0.993,drive
171371,79079,64,1,0.993,drive
171380,79080,27,0,7.813,pt
171380,79081,27,0,7.813,pt
171390,79082,47,1,1.81,walk
171390,79083,47,1,0.56,walk
171390,79084,47,1,1.611,walk
171391,79085,7,1,1.611,drive
171391,79086,7,1,1.611,walk
171392,79087,57,0,1.611,drive
171402,79088,10,0,0.475,walk
171402,79089,10,0,0.475,walk
171403,79090,10,0,0.475,walk
171403,79091,10,0,0.475,walk
171410,79092,34,1,2.039,walk
171410,79093,34,1,1.514,walk
171411,79094,44,0,10.32,drive
171411,79095,44,0,10.32,drive
171420,79096,38,1,4.682,drive
171420,79097,38,1,1.5,drive
171420,79098,38,1,4.682,drive
171430,79099,35,1,3.323,pt
171430,79100,35,1,3.325,pt
171431,79101,38,0,9.23,pt
171431,79102,38,0,9.23,pt
171441,79103,23,1,18.911,pt
171450,79104,50,0,12.012,drive
171450,79105,50,0,12.012,drive
171461,79106,45,1,4.656,drive
171461,79107,45,1,2.157,drive
171461,79108,45,1,2.157,drive
171461,79109,45,1,2.558,drive
171462,79110,13,1,2.558,drive
171463,79111,11,1,4.656,drive
171463,79112,11,1,2.558,drive
171470,79113,69,0,1.676,walk
171470,79114,69,0,1.676,walk
171480,79115,70,1,0.648,walk
171480,79116,70,1,0.68,walk
171490,79117,28,1,1.701,walk
171490,79118,28,1,1.701,walk
171500,79119,60,0,1.147,walk
171500,79120,60,0,1.147,walk
171510,79121,42,0,0.772,drive
171510,79122,42,0,0.772,drive
171511,79123,52,1,8.852,drive
171511,79124,52,1,2.889,drive
171511,79125,52,1,7.316,drive
171512,79126,11,0,0.941,pt
171513,79127,9,1,0.941,pt
171520,79128,33,0,1.313,walk
171520,79129,33,0,1.313,walk
171530,79130,33,0,28.573,pt
171531,79131,34,1,3.571,drive
171540,79132,29,0,8.109,pt
171541,79133,29,1,8.109,pt
171550,79134,57,0,1.359,walk
171550,79135,57,0,0.715,walk
171550,79136,57,0,0.644,walk
171561,79137,30,1,10.42,pt
171561,79138,30,1,10.42,pt
171570,79139,46,1,1.694,pt
171570,79140,46,1,1.604,pt
171571,79141,19,0,3.461,pt
171571,79142,19,0,0.176,walk
171571,79143,19,0,3.461,pt
171572,79144,7,1,0.505,walk
171580,79145,51,0,10.518,drive
171580,79146,51,0,10.518,drive
171581,79147,53,1,11.741,drive
171581,79148,53,1,11.741,drive
171582,79149,15,1,4.772,pt
171582,79150,15,1,4.772,pt
171590,79151,67,0,1.515,cycle
171590,79152,67,0,1.515,cycle
171590,79153,67,0,1.515,cycle
171590,79154,67,0,1.515,cycle
171592,79155,23,0,14.217,drive
171592,79156,23,0,8.92,drive
171592,79157,23,0,5.232,drive
171592,79158,23,0,1.23,drive
171601,79159,30,1,0.581,walk
171602,79160,54,0,8.1,drive
171602,79161,54,0,8.1,drive
171603,79162,53,1,3.139,pt
171603,79163,53,1,3.139,pt
171610,79164,44,1,5.31,pt
171610,79165,44,1,5.31,pt
171620,79166,63,1,9.255,pt
171620,79167,63,1,9.255,pt
171620,79168,63,1,1.361,walk
171620,79169,63,1,1.361,walk
171621,79170,66,0,8.908,pt
171621,79171,66,0,8.908,pt
171630,79172,37,0,1.54,walk
171630,79173,37,0,1.54,walk
171640,79174,57,0,8.9,pt
171640,79175,57,0,9.024,pt
171640,79176,57,0,17.923,pt
171650,79177,34,1,0.864,pt
171650,79178,34,1,0.864,pt
171651,79179,39,0,15.177,drive
171651,79180,39,0,15.177,drive
171660,79181,60,1,0.356,walk
171671,79182,30,0,1.267,walk
171671,79183,30,0,1.267,walk
171680,79184,79,0,12.998,drive
171680,79185,79,0,12.998,drive
171690,79186,36,1,1.22,drive
171690,79187,36,1,26.785,pt
171700,79188,33,1,1.109,walk
171700,79189,33,1,0.516,walk
171700,79190,33,1,2.337,pt
171700,79191,33,1,2.026,pt
171701,79192,35,0,8.618,drive
171701,79193,35,0,8.618,drive
171710,79194,28,1,3.152,pt
171710,79195,28,1,3.152,walk
171711,79196,29,0,2.374,pt
171711,79197,29,0,5.518,pt
171712,79198,27,1,15.019,pt
171712,79199,27,1,15.019,pt
171720,79200,34,0,10.725,pt
171720,79201,34,0,10.725,pt
171730,79202,36,1,1.066,drive
171730,79203,36,1,1.073,drive
171730,79204,36,1,1.066,drive
171730,79205,36,1,1.066,drive
171731,79206,32,0,1.839,cycle
171731,79207,32,0,1.839,cycle
171731,79208,32,0,0.664,drive
171731,79209,32,0,0.664,drive
171732,79210,6,0,1.066,drive
171732,79211,6,0,1.066,drive
171740,79212,54,1,20.864,pt
171740,79213,54,1,20.903,pt
171751,79214,51,0,0.993,drive
171751,79215,51,0,15.286,drive
171751,79216,51,0,0.993,drive
171760,79217,26,1,2.404,pt
171760,79218,26,1,2.4,pt
171761,79219,29,0,13.043,pt
171761,79220,29,0,13.043,pt
171770,79221,39,0,14.322,drive
171770,79222,39,0,14.322,drive
171772,79223,17,1,13.809,pt
171772,79224,17,1,13.809,pt
171780,79225,35,1,11.685,drive
171780,79226,35,1,11.685,drive
171780,79227,35,1,2.429,drive
171780,79228,35,1,2.339,drive
171781,79229,18,0,0.61,pt
171782,79230,16,0,1.705,pt
171782,79231,16,0,1.705,pt
171783,79232,14,1,0.61,pt
171784,79233,11,1,0.61,pt
171791,79234,45,1,1.403,drive
171791,79235,45,1,14.363,drive
171791,79236,45,1,0.331,drive
171792,79237,11,1,1.403,drive
171793,79238,7,1,1.403,drive
171794,79239,7,1,1.403,drive
171800,79240,44,0,8.929,pt
171800,79241,44,0,8.929,pt
171801,79242,37,1,0.491,walk
171801,79243,37,1,0.211,walk
171801,79244,37,1,0.281,walk
171810,79245,40,0,3.509,drive
171820,79246,25,1,1.857,walk
171820,79247,25,1,1.857,pt
171820,79248,25,1,7.996,drive
171820,79249,25,1,7.996,drive
171830,79250,26,0,4.404,walk
171830,79251,26,0,4.404,walk
171841,79252,18,1,1.077,pt
171841,79253,18,1,1.077,pt
171850,79254,51,0,19.968,drive
171850,79255,51,0,0.374,drive
171850,79256,51,0,0.899,drive
171850,79257,51,0,0.579,drive
171850,79258,51,0,12.869,drive
171860,79259,31,0,1.203,drive
171860,79260,31,0,1.203,drive
171870,79261,41,1,1.732,drive
171870,79262,41,1,4.434,pt
171880,79263,31,1,1.906,drive
171881,79264,33,0,5.703,drive
171881,79265,33,0,4.791,drive
171881,79266,33,0,1.925,drive
171881,79267,33,0,1.906,drive
171891,79268,42,1,3.146,walk
171891,79269,42,1,3.146,walk
171893,79270,14,1,3.146,walk
171893,79271,14,1,3.146,walk
171900,79272,34,1,18.283,pt
171900,79273,34,1,18.33,pt
171901,79274,65,1,4.402,drive
171901,79275,65,1,2.15,drive
171901,79276,65,1,2.277,drive
171901,79277,65,1,18.283,pt
171901,79278,65,1,18.33,pt
171910,79279,55,0,3.81,drive
171910,79280,55,0,3.81,drive
171910,79281,55,0,0.503,walk
171910,79282,55,0,0.503,walk
171911,79283,61,0,0.503,walk
171911,79284,61,0,0.503,walk
171920,79285,45,1,1.936,pt
171920,79286,45,1,1.948,pt
171922,79287,17,0,1.416,walk
171922,79288,17,0,1.999,walk
171922,79289,17,0,0.692,walk
171923,79290,13,0,0.761,pt
171923,79291,13,0,0.761,pt
171933,79292,45,1,1.95,drive
171933,79293,45,1,2.042,drive
171934,79294,11,1,1.95,drive
171934,79295,11,1,2.042,drive
171935,79296,10,1,1.95,drive
171935,79297,10,1,2.042,drive
171940,79298,59,0,7.629,drive
171940,79299,59,0,9.504,drive
171940,79300,59,0,3.679,drive
171950,79301,67,0,1.2,drive
171950,79302,67,0,1.124,drive
171960,79303,19,0,0.732,walk
171960,79304,19,0,0.732,drive
171961,79305,22,1,16.353,drive
171962,79306,50,1,0.9,walk
171962,79307,50,1,0.9,walk
171970,79308,37,0,9.545,drive
171970,79309,37,0,9.545,drive
171970,79310,37,0,1.602,drive
171970,79311,37,0,1.602,drive
171971,79312,35,1,9.545,drive
171971,79313,35,1,9.545,drive
171971,79314,35,1,1.602,drive
171971,79315,35,1,1.602,drive
171980,79316,58,0,1.674,cycle
171980,79317,58,0,1.674,cycle
171980,79318,58,0,0.907,walk
171992,79319,25,0,2.469,drive
